reported,type,quantity,net_length,rope_length,latitude,longitude
2019-05-23,CASIER/CAGE - TRAP/POT,1,0,400,47.3805555555556,-63.125
2019-06-08,CASIER/CAGE - TRAP/POT,1,0,10,47.5877777777778,-63.3105555555556
2019-06-04,CASIER/CAGE - TRAP/POT,1,0,0,47.2277777777778,-62.6616666666667
2019-06-11,CASIER/CAGE - TRAP/POT,1,0,300,48.1577777777778,-64.8433333333333
2019-06-11,CASIER/CAGE - TRAP/POT,1,0,300,48.1577777777778,-64.8433333333333
2019-06-11,CASIER/CAGE - TRAP/POT,1,0,300,48.1577777777778,-64.8433333333333
2019-06-11,CASIER/CAGE - TRAP/POT,1,0,500,48.1886111111111,-64.7391666666667
2019-06-11,CASIER/CAGE - TRAP/POT,1,0,500,48.1877777777778,-64.6944444444444
2019-06-11,CASIER/CAGE - TRAP/POT,1,0,500,48.1736111111111,-64.6841666666667
2019-06-11,CASIER/CAGE - TRAP/POT,1,0,500,48.2166666666667,-64.6666666666667
2019-06-05,CASIER/CAGE - TRAP/POT,1,0,60,46.4855555555556,-61.4513888888889
2019-06-05,CASIER/CAGE - TRAP/POT,1,0,60,46.4855555555556,-61.4513888888889
2019-05-27,CASIER/CAGE - TRAP/POT,4,0,288,46.1169444444444,-60.7522222222222
2019-06-07,CASIER/CAGE - TRAP/POT,32,0,4224,46.2738888888889,-60.6997222222222
2019-06-11,CASIER/CAGE - TRAP/POT,1,0,0,47.4747222222222,-61.9194444444444
2019-05-28,CASIER/CAGE - TRAP/POT,8,0,888,46.3388888888889,-60.1683333333333
2019-05-23,CASIER/CAGE - TRAP/POT,2,0,120,46.0766666666667,-59.8366666666667
2019-06-12,CASIER/CAGE - TRAP/POT,1,0,0,46.0761111111111,-63.9108333333333
2019-05-31,CASIER/CAGE - TRAP/POT,0,0,0,47.5855555555556,-64.8022222222222
2019-06-04,CASIER/CAGE - TRAP/POT,5,0,500,47.5372222222222,-60.5833333333333
2019-06-04,CASIER/CAGE - TRAP/POT,1,0,100,47.5402777777778,-60.5886111111111
2019-06-04,CASIER/CAGE - TRAP/POT,1,0,100,47.5333333333333,-60.5766666666667
2019-06-04,CASIER/CAGE - TRAP/POT,1,0,100,47.4955555555556,-60.5613888888889
2019-06-04,CASIER/CAGE - TRAP/POT,1,0,100,47.4975,-60.5566666666667
2019-06-04,CASIER/CAGE - TRAP/POT,1,0,100,47.5477777777778,-60.5711111111111
2019-06-06,CASIER/CAGE - TRAP/POT,1,0,0,47.86,-65.0488888888889
2019-06-05,CASIER/CAGE - TRAP/POT,1,0,0,46.4844444444444,-61.0902777777778
2019-06-07,CASIER/CAGE - TRAP/POT,1,0,0,46.71,-60.9516666666667
2019-05-30,CASIER/CAGE - TRAP/POT,2,0,15,46.0511111111111,-61.5477777777778
2019-06-12,CASIER/CAGE - TRAP/POT,1,0,0,47.0877777777778,-36.9708333333333
2019-05-27,CASIER/CAGE - TRAP/POT,1,0,5,45.6069444444444,-60.52
2019-06-05,CASIER/CAGE - TRAP/POT,1,0,0,46.3125,-62.3480555555556
2019-06-05,CASIER/CAGE - TRAP/POT,1,0,50,48.3516666666667,-63.7425
2019-06-05,CASIER/CAGE - TRAP/POT,1,0,450,47.01,-63.0158333333333
2019-06-05,CASIER/CAGE - TRAP/POT,1,0,450,46.9783333333333,-62.9091666666667
2019-06-05,CASIER/CAGE - TRAP/POT,1,0,450,46.9369444444444,-62.5819444444444
2019-06-11,CASIER/CAGE - TRAP/POT,1,0,0,46.7294444444444,-63.9444444444444
2019-06-12,CASIER/CAGE - TRAP/POT,1,0,0,46.7305555555556,-63.9333333333333
2019-06-10,CASIER/CAGE - TRAP/POT,1,0,500,48.2697222222222,-64.0880555555556
2019-06-13,CASIER/CAGE - TRAP/POT,1,0,432,47.4602777777778,-64.1905555555556
2019-06-13,CASIER/CAGE - TRAP/POT,1,0,90,46.2677777777778,-60.7616666666667
2019-06-05,CASIER/CAGE - TRAP/POT,1,0,450,47.3938888888889,-62.5063888888889
2019-06-05,CASIER/CAGE - TRAP/POT,1,0,450,47.3863888888889,-62.5016666666667
2019-06-07,CASIER/CAGE - TRAP/POT,1,0,600,48.7058333333333,-64.1425
2019-05-04,CASIER/CAGE - TRAP/POT,2,0,140,46.2561111111111,-61.3205555555556
2019-05-04,CASIER/CAGE - TRAP/POT,2,0,140,46.2661111111111,-61.3302777777778
2019-05-04,CASIER/CAGE - TRAP/POT,2,0,140,46.2613888888889,-61.3391666666667
2019-05-10,CASIER/CAGE - TRAP/POT,2,0,140,46.2652777777778,-61.3425
2019-05-18,CASIER/CAGE - TRAP/POT,1,0,0,46.2555555555556,-61.3194444444444
2019-05-24,CASIER/CAGE - TRAP/POT,2,0,140,46.2502777777778,-61.32
2019-05-24,CASIER/CAGE - TRAP/POT,2,0,200,46.2680555555556,-61.3258333333333
2019-06-13,CASIER/CAGE - TRAP/POT,1,0,1,47.2955555555556,-61.6241666666667
2019-06-04,CASIER/CAGE - TRAP/POT,1,0,500,47.1283333333333,-62.7919444444444
2019-06-13,CASIER/CAGE - TRAP/POT,1,0,360,48.5544444444444,-62.0677777777778
2019-06-13,CASIER/CAGE - TRAP/POT,1,0,0,47.8044444444444,-61.3538888888889
2019-06-10,CASIER/CAGE - TRAP/POT,1,0,60,46.8366666666667,-61.4261111111111
2019-06-15,CASIER/CAGE - TRAP/POT,1,0,0,47.3361111111111,-64.0538888888889
2019-06-15,CASIER/CAGE - TRAP/POT,1,0,0,46.7194444444444,-63.9230555555556
2019-06-15,CASIER/CAGE - TRAP/POT,1,0,0,46.8372222222222,-63.9555555555556
2019-06-16,CASIER/CAGE - TRAP/POT,1,0,420,47.3113888888889,-62.5752777777778
2019-06-10,CASIER/CAGE - TRAP/POT,1,0,480,47.9375,-65.2352777777778
2019-06-10,CASIER/CAGE - TRAP/POT,1,0,480,47.9133333333333,-65.1977777777778
2019-06-16,CASIER/CAGE - TRAP/POT,1,0,0,47.2436111111111,-62.6872222222222
2019-06-16,CASIER/CAGE - TRAP/POT,1,0,0,47.1225,-62.7847222222222
2019-06-17,CASIER/CAGE - TRAP/POT,3,0,0,46.4688888888889,-62.0858333333333
2019-06-15,CASIER/CAGE - TRAP/POT,1,0,80,49.8519444444444,-80.7344444444444
2019-06-17,CASIER/CAGE - TRAP/POT,3,0,0,46.4688888888889,-62.0858333333333
2019-06-10,CASIER/CAGE - TRAP/POT,1,0,500,47.4694444444444,-62.5091666666667
2019-06-10,CASIER/CAGE - TRAP/POT,1,0,500,47.5366666666667,-62.44
2019-06-11,CASIER/CAGE - TRAP/POT,1,0,475,47.8255555555556,-62.4736111111111
2019-06-11,CASIER/CAGE - TRAP/POT,1,0,475,47.5288888888889,-63.475
2019-06-11,CASIER/CAGE - TRAP/POT,3,0,300,47.3438888888889,-64.9177777777778
2019-06-11,CASIER/CAGE - TRAP/POT,3,0,300,47.2522222222222,-64.9069444444444
2019-06-10,CASIER/CAGE - TRAP/POT,1,0,420,46.4408333333333,-61.4213888888889
2019-06-09,CASIER/CAGE - TRAP/POT,1,0,0,46.5091666666667,-61.4561111111111
2019-06-11,CASIER/CAGE - TRAP/POT,5,0,0,46.4663888888889,-61.0969444444444
2019-06-08,CASIER/CAGE - TRAP/POT,2,0,90,48.0025,-64.4805555555556
2019-06-10,CASIER/CAGE - TRAP/POT,1,0,400,47.1572222222222,-61.1063888888889
2019-06-09,CASIER/CAGE - TRAP/POT,5,0,50,47.7269444444444,-64.6052777777778
2019-06-17,CASIER/CAGE - TRAP/POT,1,0,0,46.1563888888889,-62.2213888888889
2019-06-17,CASIER/CAGE - TRAP/POT,1,0,0,46.9411111111111,-62.9366666666667
2019-06-08,FILET - NET,1,60,60,14.3008333333333,-30.3188888888889
2019-05-08,CASIER/CAGE - TRAP/POT,3,0,300,47.5230555555556,-64.6419444444444
2019-06-13,CASIER/CAGE - TRAP/POT,1,0,0,47.8161111111111,-62.4025
2019-06-15,AUTRE - OTHER,1,0,500,47.4808333333333,-61.5730555555556
2019-06-17,CASIER/CAGE - TRAP/POT,1,0,0,46.8569444444444,-63.9944444444444
2019-06-13,CASIER/CAGE - TRAP/POT,1,0,0,47.2336111111111,-62.6911111111111
2019-06-17,CASIER/CAGE - TRAP/POT,1,0,210,47.3388888888889,-63.6238888888889
2019-06-17,CASIER/CAGE - TRAP/POT,1,0,210,47.3525,-63.5733333333333
2019-06-17,CASIER/CAGE - TRAP/POT,1,0,210,47.5477777777778,-63.5908333333333
2019-06-17,CASIER/CAGE - TRAP/POT,1,0,210,47.34,-63.4427777777778
2019-06-17,CASIER/CAGE - TRAP/POT,1,0,210,47.3255555555556,-63.2588888888889
2019-06-17,CASIER/CAGE - TRAP/POT,1,0,210,47.3486111111111,-63.2775
2019-06-17,CASIER/CAGE - TRAP/POT,1,0,210,47.4527777777778,-64.1852777777778
2019-06-17,CASIER/CAGE - TRAP/POT,1,0,210,47.4566666666667,-64.1344444444445
2019-06-17,CASIER/CAGE - TRAP/POT,1,0,210,47.4702777777778,-64.3072222222222
2019-06-17,CASIER/CAGE - TRAP/POT,1,0,210,47.4877777777778,-64.6977777777778
2019-05-24,CASIER/CAGE - TRAP/POT,13,0,247,46.6188888888889,-60.3688888888889
2019-05-29,CASIER/CAGE - TRAP/POT,30,0,4350,50.2569444444444,-56.3602777777778
2019-06-18,CASIER/CAGE - TRAP/POT,1,0,50,47.2047222222222,-63.2672222222222
2019-06-13,CASIER/CAGE - TRAP/POT,1,0,450,46.8047222222222,-62.0694444444444
2019-06-01,CASIER/CAGE - TRAP/POT,10,0,200,51.01,-57.0827777777778
2019-06-01,CASIER/CAGE - TRAP/POT,10,0,200,50.9908333333333,-57.0697222222222
2019-06-13,CASIER/CAGE - TRAP/POT,1,0,450,46.6591666666667,-61.4963888888889
2019-06-18,CASIER/CAGE - TRAP/POT,1,0,0,46.8269444444445,-64.005
2019-06-18,CASIER/CAGE - TRAP/POT,1,0,0,47.0361111111111,-64.0047222222222
2019-06-12,CASIER/CAGE - TRAP/POT,1,0,450,47.5280555555556,-63.4191666666667
2019-06-11,CASIER/CAGE - TRAP/POT,1,0,450,47.9669444444445,-61.8188888888889
2019-06-13,CASIER/CAGE - TRAP/POT,1,0,480,48.1555555555556,-64.7502777777778
2019-06-13,CASIER/CAGE - TRAP/POT,1,0,480,48.1694444444444,-64.7108333333333
2019-06-13,CASIER/CAGE - TRAP/POT,1,0,480,48.1719444444444,-64.7166666666667
2019-06-13,CASIER/CAGE - TRAP/POT,1,0,480,48.1358333333333,-64.7208333333333
2019-06-13,CASIER/CAGE - TRAP/POT,1,0,480,48.0497222222222,-64.8613888888889
2019-06-13,CASIER/CAGE - TRAP/POT,1,0,480,48.035,-64.8716666666667
2019-06-13,CASIER/CAGE - TRAP/POT,1,0,480,48.0361111111111,-64.8722222222222
2019-06-13,CASIER/CAGE - TRAP/POT,1,0,450,46.4852777777778,-61.4844444444444
2019-06-13,CASIER/CAGE - TRAP/POT,1,0,500,47.8183333333333,-62.4341666666667
2019-06-18,CASIER/CAGE - TRAP/POT,2,0,0,46.8122222222222,-63.9525
2019-06-13,CASIER/CAGE - TRAP/POT,1,0,0,46.6975,-60.9652777777778
2019-05-23,CASIER/CAGE - TRAP/POT,1,0,0,48.0397222222222,-64.3744444444444
2019-05-23,CASIER/CAGE - TRAP/POT,1,0,0,48.0413888888889,-64.3630555555555
2019-05-06,CASIER/CAGE - TRAP/POT,1,0,0,48.0572222222222,-64.4016666666667
2019-06-20,CASIER/CAGE - TRAP/POT,1,0,432,47.4136111111111,-63.2611111111111
2019-06-20,CASIER/CAGE - TRAP/POT,1,0,450,47.3483333333333,-63.4944444444444
2019-06-20,CASIER/CAGE - TRAP/POT,1,0,450,47.3505555555556,-63.5583333333333
2019-06-12,CASIER/CAGE - TRAP/POT,4,0,180,47.6169444444444,-64.7941666666667
2019-06-04,CASIER/CAGE - TRAP/POT,1,0,0,47.5083333333333,-61.4366666666667
2019-06-05,CASIER/CAGE - TRAP/POT,1,0,0,47.5086111111111,-61.3905555555556
2019-06-20,CASIER/CAGE - TRAP/POT,1,0,0,15.9258333333333,-30.0961111111111
2019-06-24,CASIER/CAGE - TRAP/POT,5,0,2250,46.7261111111111,-61.415
2019-06-23,CASIER/CAGE - TRAP/POT,1,0,498,47.9927777777778,-65.0469444444444
2019-06-23,CASIER/CAGE - TRAP/POT,1,0,498,47.9513888888889,-65.1483333333333
2019-06-01,CASIER/CAGE - TRAP/POT,1,0,260,47.8363888888889,-63.3369444444444
2019-06-01,CASIER/CAGE - TRAP/POT,1,0,260,47.835,-63.3175
2019-06-22,CASIER/CAGE - TRAP/POT,1,0,0,46.8591666666667,-63.9861111111111
2019-06-22,CASIER/CAGE - TRAP/POT,1,0,0,46.8369444444444,-63.9847222222222
2019-06-22,CASIER/CAGE - TRAP/POT,1,0,0,46.7738888888889,-64.0561111111111
2019-05-24,CASIER/CAGE - TRAP/POT,1,0,0,47.7669444444444,-63.1677777777778
2019-05-31,CASIER/CAGE - TRAP/POT,1,0,0,48.2063888888889,-63.3380555555556
2019-05-24,CASIER/CAGE - TRAP/POT,1,0,0,47.7677777777778,-63.1719444444444
2019-05-27,CASIER/CAGE - TRAP/POT,1,0,0,47.91,-63.1505555555556
2019-05-27,CASIER/CAGE - TRAP/POT,1,0,0,47.9769444444444,-63.3361111111111
2019-05-31,CASIER/CAGE - TRAP/POT,1,0,0,48.1341666666667,-63.5916666666667
2019-05-20,CASIER/CAGE - TRAP/POT,1,0,0,48.2188888888889,-63.3238888888889
2019-05-20,CASIER/CAGE - TRAP/POT,1,0,0,48.1583333333333,-62.7025
2019-05-20,CASIER/CAGE - TRAP/POT,1,0,0,48.1444444444444,-62.7302777777778
2019-06-22,CASIER/CAGE - TRAP/POT,3,0,0,46.8563888888889,-53.9822222222222
2019-05-17,CASIER/CAGE - TRAP/POT,1,0,0,48.0966666666667,-64.7430555555556
2019-06-06,CASIER/CAGE - TRAP/POT,1,0,0,48.2005555555556,-64.4669444444445
2019-06-24,CASIER/CAGE - TRAP/POT,1,0,0,47.5172222222222,-61.2683333333333
2019-06-24,CASIER/CAGE - TRAP/POT,1,0,0,46.7188888888889,-63.9275
2019-06-24,CASIER/CAGE - TRAP/POT,1,0,450,47.4238888888889,-63.1163888888889
2019-06-24,CASIER/CAGE - TRAP/POT,1,0,0,46.6858333333333,-63.8352777777778
2019-06-24,CASIER/CAGE - TRAP/POT,1,0,0,46.8366666666667,-64.0013888888889
2019-06-19,CASIER/CAGE - TRAP/POT,1,0,80,46.9672222222222,-61.2252777777778
2019-06-19,CASIER/CAGE - TRAP/POT,1,0,80,46.6347222222222,-61.5252777777778
2019-06-19,CASIER/CAGE - TRAP/POT,1,0,80,47.1766666666667,-61.0102777777778
2019-06-19,CASIER/CAGE - TRAP/POT,1,0,80,47.0558333333333,-61.1516666666667
2019-06-19,CASIER/CAGE - TRAP/POT,1,0,500,47.2697222222222,-62.6425
2019-06-19,CASIER/CAGE - TRAP/POT,1,0,450,47.1069444444444,-62.4963888888889
2019-06-11,CASIER/CAGE - TRAP/POT,1,0,0,47.8555555555556,-54.8544444444444
2019-06-20,CASIER/CAGE - TRAP/POT,1,0,0,47.6272222222222,-64.7925
2019-06-04,CASIER/CAGE - TRAP/POT,1,0,420,47.1841666666667,-63.6372222222222
2019-06-13,CASIER/CAGE - TRAP/POT,1,0,420,47.3291666666667,-63.5869444444444
2019-06-17,CASIER/CAGE - TRAP/POT,1,0,0,47.8052777777778,-64.7591666666667
2019-06-11,CASIER/CAGE - TRAP/POT,0,0,0,47.695,-64.6819444444445
2019-06-20,CASIER/CAGE - TRAP/POT,1,0,10,47.4891666666667,-64.8555555555556
2019-05-15,CASIER/CAGE - TRAP/POT,7,0,600,48.0711111111111,-64.2261111111111
2019-06-06,CASIER/CAGE - TRAP/POT,1,0,3,46.5477777777778,-63.5238888888889
2019-05-23,CASIER/CAGE - TRAP/POT,1,0,3,46.5530555555556,-63.52
2019-06-25,CASIER/CAGE - TRAP/POT,1,0,0,46.8580555555556,-64.0041666666667
2019-06-25,CASIER/CAGE - TRAP/POT,1,0,42,46.9430555555556,-62.8866666666667
2019-06-25,CASIER/CAGE - TRAP/POT,1,0,0,46.8363888888889,-63.9130555555556
2019-06-25,CASIER/CAGE - TRAP/POT,1,0,60,47.3575,-63.1013888888889
2019-06-25,CASIER/CAGE - TRAP/POT,1,0,60,47.6186111111111,-63.5522222222222
2019-06-26,CASIER/CAGE - TRAP/POT,1,0,0,47.5722222222222,-60.3936111111111
2019-06-15,CASIER/CAGE - TRAP/POT,2,0,900,46.475,-61.4963888888889
2019-06-28,CASIER/CAGE - TRAP/POT,1,0,498,47.9688888888889,-65.1147222222222
2019-06-18,CASIER/CAGE - TRAP/POT,1,0,0,46.2625,-61.3319444444444
2019-06-15,CASIER/CAGE - TRAP/POT,4,0,450,46.3033333333333,-60.1516666666667
2019-06-22,CASIER/CAGE - TRAP/POT,3,0,0,46.2522222222222,-60.035
2019-06-25,CASIER/CAGE - TRAP/POT,1,0,0,48.0041666666667,-65.0388888888889
2019-06-25,CASIER/CAGE - TRAP/POT,1,0,0,48.0052777777778,-65.0394444444444
2019-06-25,CASIER/CAGE - TRAP/POT,1,0,0,48.0194444444444,-65.0288888888889
2019-06-25,CASIER/CAGE - TRAP/POT,1,0,0,48.0261111111111,-64.9947222222222
2019-06-25,CASIER/CAGE - TRAP/POT,1,0,0,48.0252777777778,-64.9630555555556
2019-06-25,CASIER/CAGE - TRAP/POT,1,0,0,48.0258333333333,-64.9630555555556
2019-06-25,CASIER/CAGE - TRAP/POT,1,0,0,48.065,-64.9227777777778
2019-06-25,CASIER/CAGE - TRAP/POT,1,0,0,48.065,-64.9227777777778
2019-06-25,CASIER/CAGE - TRAP/POT,1,0,0,47.9844444444444,-64.9508333333333
2019-06-25,CASIER/CAGE - TRAP/POT,1,0,0,48.0627777777778,-64.8208333333333
2019-06-25,CASIER/CAGE - TRAP/POT,1,0,420,46.9777777777778,-63.0116666666667
2019-06-24,CASIER/CAGE - TRAP/POT,1,0,420,47.0180555555556,-62.7866666666667
2019-06-28,CASIER/CAGE - TRAP/POT,1,0,498,47.9694444444444,-65.0002777777778
2019-06-28,CASIER/CAGE - TRAP/POT,1,0,498,47.9722222222222,-65.1225
2019-06-27,CASIER/CAGE - TRAP/POT,1,0,600,47.3591666666667,-63.1358333333333
2019-06-24,CASIER/CAGE - TRAP/POT,16,8,192,46.2508333333333,-60.0388888888889
2019-05-07,CASIER/CAGE - TRAP/POT,1,0,0,46.2852777777778,-61.2763888888889
2019-05-05,CASIER/CAGE - TRAP/POT,1,0,0,48.1580555555556,-64.5802777777778
2019-05-05,CASIER/CAGE - TRAP/POT,1,0,0,48.1722222222222,-64.5133333333333
2019-05-05,CASIER/CAGE - TRAP/POT,1,0,0,48.1897222222222,-64.3833333333333
2019-05-05,CASIER/CAGE - TRAP/POT,1,0,0,48.0836111111111,-64.6613888888889
2019-05-03,CASIER/CAGE - TRAP/POT,1,0,0,47.8430555555556,-63.7958333333333
2019-05-03,CASIER/CAGE - TRAP/POT,1,0,0,47.8430555555556,-63.7958333333333
2019-05-03,CASIER/CAGE - TRAP/POT,1,0,360,47.4,-63.4166666666667
2019-05-03,CASIER/CAGE - TRAP/POT,1,0,360,47.5222222222222,-63.4236111111111
2019-05-03,CASIER/CAGE - TRAP/POT,1,0,0,47.5288888888889,-63.4247222222222
2019-05-06,CASIER/CAGE - TRAP/POT,1,0,0,47.4280555555556,-63.2019444444444
2019-05-07,CASIER/CAGE - TRAP/POT,1,0,0,46.6047222222222,-61.0522222222222
2019-05-08,CASIER/CAGE - TRAP/POT,1,0,0,46.6147222222222,-61.0644444444444
2019-05-08,CASIER/CAGE - TRAP/POT,1,0,0,46.6411111111111,-61.0472222222222
2019-05-06,CASIER/CAGE - TRAP/POT,1,0,0,46.2561111111111,-61.3205555555556
2019-05-06,CASIER/CAGE - TRAP/POT,1,0,0,46.2661111111111,-61.3302777777778
2019-05-04,CASIER/CAGE - TRAP/POT,1,0,0,46.2613888888889,-61.3391666666667
2019-06-27,CASIER/CAGE - TRAP/POT,1,0,300,47.1925,-61.1227777777778
2019-06-25,CASIER/CAGE - TRAP/POT,1,0,500,47.4897222222222,-63.5127777777778
2019-06-10,CASIER/CAGE - TRAP/POT,1,0,420,47.4272222222222,-63.1727777777778
2019-06-25,CASIER/CAGE - TRAP/POT,1,0,300,47.1019444444444,-63.4152777777778
2019-06-25,CASIER/CAGE - TRAP/POT,1,0,300,47.7258333333333,-63.0072222222222
2019-06-25,CASIER/CAGE - TRAP/POT,1,0,300,47.6044444444444,-63.1072222222222
2019-06-25,CASIER/CAGE - TRAP/POT,1,0,300,47.9077777777778,-66.8325
2019-06-25,CASIER/CAGE - TRAP/POT,1,0,300,47.9038888888889,-64.6363888888889
2019-05-10,CASIER/CAGE - TRAP/POT,1,0,0,46.2652777777778,-61.3425
2019-05-16,CASIER/CAGE - TRAP/POT,1,0,0,47.7436111111111,-65.3780555555555
2019-05-14,CASIER/CAGE - TRAP/POT,1,0,0,46.6408333333333,-61.0438888888889
2019-05-17,CASIER/CAGE - TRAP/POT,1,0,0,46.4861111111111,-61.1272222222222
2019-05-18,CASIER/CAGE - TRAP/POT,1,0,0,46.6813888888889,-60.9877777777778
2019-05-20,CASIER/CAGE - TRAP/POT,1,0,0,46.5402777777778,-61.0736111111111
2019-05-20,CASIER/CAGE - TRAP/POT,1,0,0,46.5475,-61.0861111111111
2019-05-18,CASIER/CAGE - TRAP/POT,1,0,0,46.2555555555556,-61.3194444444444
2019-05-23,CASIER/CAGE - TRAP/POT,1,0,0,46.8402777777778,-60.8227777777778
2019-05-23,CASIER/CAGE - TRAP/POT,1,0,0,47.7808333333333,-65.3411111111111
2019-05-23,CASIER/CAGE - TRAP/POT,1,0,0,47.7930555555556,-65.3286111111111
2019-05-24,CASIER/CAGE - TRAP/POT,1,0,0,46.5288888888889,-61.0675
2019-05-27,CASIER/CAGE - TRAP/POT,5,0,0,46.485,-62.7
2019-05-27,CASIER/CAGE - TRAP/POT,1,0,0,42.4022222222222,-62.7333333333333
2019-05-27,CASIER/CAGE - TRAP/POT,1,0,0,46.4686111111111,-62.7186111111111
2019-05-27,CASIER/CAGE - TRAP/POT,1,0,0,46.4666666666667,-62.7166666666667
2019-05-27,CASIER/CAGE - TRAP/POT,1,0,0,46.4994444444444,-62.6686111111111
2019-05-24,CASIER/CAGE - TRAP/POT,1,0,0,46.2502777777778,-61.3366666666667
2019-05-24,CASIER/CAGE - TRAP/POT,1,0,0,46.2680555555556,-61.3258333333333
2019-05-29,CASIER/CAGE - TRAP/POT,1,0,0,46.1163888888889,-61.4994444444444
2019-05-28,NON CONFIRME - UNCONFIRMED ,1,0,0,46.1225,-61.4761111111111
2019-05-28,NON CONFIRME - UNCONFIRMED ,1,0,0,46.1533333333333,-61.4577777777778
2019-05-31,CASIER/CAGE - TRAP/POT,1,0,0,46.6675,-60.9805555555556
2019-06-01,CASIER/CAGE - TRAP/POT,1,0,0,46.2838888888889,-61.2763888888889
2019-06-03,CASIER/CAGE - TRAP/POT,1,0,0,46.9713888888889,-60.6841666666667
2019-06-04,CASIER/CAGE - TRAP/POT,1,0,0,46.5358333333333,-61.0766666666667
2019-06-10,CASIER/CAGE - TRAP/POT,1,0,0,48.2422222222222,-64.4036111111111
2019-05-28,CASIER/CAGE - TRAP/POT,1,0,0,46.1733333333333,-61.4722222222222
2019-06-08,CASIER/CAGE - TRAP/POT,1,0,0,46.6558333333333,-61.0594444444444
2019-06-06,CASIER/CAGE - TRAP/POT,1,0,0,46.8405555555556,-64.0102777777778
2019-06-07,CASIER/CAGE - TRAP/POT,1,0,0,46.8033333333333,-64.0083333333333
2019-06-07,CASIER/CAGE - TRAP/POT,1,0,0,46.84,-64.0072222222222
2019-05-20,CASIER/CAGE - TRAP/POT,1,0,0,46.2622222222222,-61.3316666666667
2019-05-24,CASIER/CAGE - TRAP/POT,1,0,0,46.285,-61.2794444444444
2019-05-08,CASIER/CAGE - TRAP/POT,1,0,0,46.2697222222222,-61.3263888888889
2019-05-08,CASIER/CAGE - TRAP/POT,1,0,0,46.2852777777778,-61.3352777777778
2019-05-04,CASIER/CAGE - TRAP/POT,1,0,0,46.2561111111111,-61.3177777777778
2019-06-17,CASIER/CAGE - TRAP/POT,1,0,0,47.7655555555556,-63.7241666666667
2019-06-17,CASIER/CAGE - TRAP/POT,1,0,0,47.7958333333333,-63.7041666666667
2019-06-16,CASIER/CAGE - TRAP/POT,1,0,0,46.5661111111111,-61.0480555555556
2019-06-19,CASIER/CAGE - TRAP/POT,1,0,0,48.025,-65.0116666666667
2019-06-19,CASIER/CAGE - TRAP/POT,1,0,0,48.045,-65.0022222222222
2019-06-10,CASIER/CAGE - TRAP/POT,1,0,0,48.2422222222222,-64.4036111111111
2019-06-13,CASIER/CAGE - TRAP/POT,1,0,0,42.4436111111111,-62.8725
2019-06-27,CASIER/CAGE - TRAP/POT,1,0,300,47.0602777777778,-61.1858333333333
2019-06-27,CASIER/CAGE - TRAP/POT,1,0,300,47.4091666666667,-60.8866666666667
2019-06-27,CASIER/CAGE - TRAP/POT,1,0,300,47.3063888888889,-60.9019444444444
2018-06-21,CASIER/CAGE - TRAP/POT,10,0,360,46.9208333333333,-60.4566666666667
2019-09-26,CASIER/CAGE - TRAP/POT,1,0,0,47.2944444444444,-62.5694444444444
2019-09-26,CASIER/CAGE - TRAP/POT,1,0,0,47.3930555555556,-63.1527777777778
2019-06-27,CASIER/CAGE - TRAP/POT,5,0,2250,46.9325,-61.2319444444444
2019-06-29,CASIER/CAGE - TRAP/POT,5,0,450,46.7805555555556,-61.4172222222222
2019-06-20,CASIER/CAGE - TRAP/POT,0,0,600,48.7488888888889,-64.0475
2019-06-07,CASIER/CAGE - TRAP/POT,0,0,600,48.7444444444444,-64.2019444444445
2019-06-10,CASIER/CAGE - TRAP/POT,0,0,600,48.7488888888889,-64.2147222222222
2019-06-13,CASIER/CAGE - TRAP/POT,0,0,600,48.7361111111111,-64.2013888888889
2019-05-06,CASIER/CAGE - TRAP/POT,0,0,600,48.7016666666667,-64.1222222222222
2019-06-27,NON CONFIRME - UNCONFIRMED ,0,0,300,47.0602777777778,-61.1858333333333
2019-06-27,NON CONFIRME - UNCONFIRMED ,0,0,300,47.4091666666667,-60.8866666666667
2019-06-27,NON CONFIRME - UNCONFIRMED ,0,0,300,47.3063888888889,-60.9019444444444
2019-06-27,NON CONFIRME - UNCONFIRMED ,0,0,300,47.3063888888889,-60.9019444444444
2019-06-24,CASIER/CAGE - TRAP/POT,2,0,480,47.9347222222222,-65.0916666666667
2019-06-29,CASIER/CAGE - TRAP/POT,1,0,500,47.9388888888889,-65.2394444444444
2019-06-07,CASIER/CAGE - TRAP/POT,1,0,0,47.6463888888889,-61.5330555555556
2019-06-15,CASIER/CAGE - TRAP/POT,1,1,360,46.4547222222222,-61.3725
2019-06-25,CASIER/CAGE - TRAP/POT,0,1,300,47.5741666666667,-62.4341666666667
2019-06-27,CASIER/CAGE - TRAP/POT,5,0,0,47.4452777777778,-61.9272222222222
2019-06-27,CASIER/CAGE - TRAP/POT,5,0,0,47.4491666666667,-61.9233333333333
2019-06-27,CASIER/CAGE - TRAP/POT,5,0,0,47.4102777777778,-61.9858333333333
2019-06-26,CASIER/CAGE - TRAP/POT,1,0,450,47.0063888888889,-62.4983333333333
2019-06-30,NON CONFIRME - UNCONFIRMED ,0,7,0,47.3408333333333,-63.1880555555556
2019-06-30,NON CONFIRME - UNCONFIRMED ,0,7,450,47.4680555555556,-63.2586111111111
2019-06-30,NON CONFIRME - UNCONFIRMED ,0,7,450,47.2933333333333,-63.4955555555556
